Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
47.60,1545.192,825.30,-18.73794,34.2, -,9.295994
47.65,1544.209,825.40,-18.72343,34.2, -,9.295994
47.70,1543.227,825.50,-18.70891,34.2, -,9.295994
47.75,1541.263,825.70,-19.63783,34.2, -,9.295994
47.80,1540.281,825.80,-19.62331,34.2, -,9.295994
47.85,1540.281,825.80,-19.62331,34.2, -,9.295994
47.90,1540.281,825.80,-20.56674,34.2, -,9.295994
47.95,1539.299,825.90,-22.43909,34.2, -,9.295994
48.00,1537.336,826.10,-24.31143,34.2, -,9.295994
48.05,1536.354,826.20,-26.18377,34.2, -,9.295994
48.10,1535.372,826.30,-26.16926,34.2, -,9.295994
48.15,1533.409,826.50,-26.16926,34.2, -,9.295994
48.20,1532.428,826.60,-22.41006,34.2, -,9.295994
48.25,1531.447,826.70,-19.59428,34.2, -,9.295994
48.30,1531.447,826.70,-18.65086,34.2, -,9.295994
48.35,1532.428,826.60,-18.66537,34.2, -,9.295994
48.40,1534.39,826.40,-14.92069,34.2, -,9.295994
48.45,1535.372,826.30,-13.04834,34.2, -,9.295994
48.50,1535.372,826.30,-12.11943,34.2, -,9.295994
48.55,1534.39,826.40,-12.11943,34.2, -,9.295994
48.60,1532.428,826.60,-13.04834,34.2, -,9.295994
48.65,1526.542,827.20,-17.72194,34.2, -,9.295994
48.70,1523.601,827.50,-19.59428,34.2, -,9.295994
48.75,1523.601,827.50,-18.66537,34.2, -,9.295994
48.80,1524.581,827.40,-15.86411,34.2, -,9.295994
48.85,1524.581,827.40,-14.9352,34.2, -,9.295994
48.90,1521.64,827.70,-17.73646,34.2, -,9.295994
48.95,1518.701,828.00,-20.53771,34.2, -,9.295994
49.00,1517.721,828.10,-20.53771,34.2, -,9.295994
49.05,1517.721,828.10,-18.66537,34.2, -,9.295994
49.10,1515.762,828.30,-19.6088,34.2, -,9.295994
49.15,1514.782,828.40,-19.6088,34.2, -,9.295994
49.20,1513.802,828.50,-18.66537,34.2, -,9.295994
49.25,1513.802,828.50,-17.73646,34.2, -,9.295994
49.30,1512.823,828.60,-17.73646,34.2, -,9.295994
49.35,1511.844,828.70,-18.66537,34.2, -,9.295994
49.40,1510.865,828.80,-20.5232,34.2, -,9.295994
49.45,1510.865,828.80,-22.39554,34.2, -,9.295994
49.50,1509.885,828.90,-24.25337,34.1, -,9.295994
49.55,1507.928,829.10,-26.1112,34.1, -,9.295994
49.60,1506.949,829.20,-26.1112,34.1, -,9.295994
49.65,1504.992,829.40,-26.09669,34.1, -,9.295994
49.70,1504.013,829.50,-21.42308,34.1, -,9.295994
49.75,1503.035,829.60,-19.55074,34.1, -,9.295994
49.80,1503.035,829.60,-19.55074,34.1, -,9.295994
49.85,1503.035,829.60,-20.47966,34.1, -,9.295994
49.90,1504.013,829.50,-19.55074,34.1, -,9.295994
49.95,1504.013,829.50,-16.74949,34.1, -,9.295994
50.00,1502.057,829.70,-15.80606,34.1, -,9.295994
50.05,1502.057,829.70,-14.87714,34.1, -,9.295994
50.10,1502.057,829.70,-14.87714,34.1, -,9.295994
50.15,1499.122,830.00,-15.80606,34.1, -,9.295994
50.20,1496.189,830.30,-17.66389,34.1, -,9.295994
50.25,1494.234,830.50,-18.5928,34.1, -,9.295994
50.30,1492.279,830.70,-20.45063,34.1, -,9.295994
50.35,1491.302,830.80,-20.45063,34.1, -,9.295994
50.40,1490.324,830.90,-20.45063,34.1, -,9.295994
50.45,1489.348,831.00,-20.45063,34.1, -,9.295994
50.50,1488.371,831.10,-21.37954,34.1, -,9.295994
50.55,1487.394,831.20,-21.37954,34.1, -,9.295994
50.60,1486.417,831.30,-20.45063,34.1, -,9.295994
50.65,1485.44,831.40,-20.45063,34.1, -,9.295994
50.70,1484.464,831.50,-19.52172,34.1, -,9.295994
50.75,1482.511,831.70,-20.45063,34.1, -,9.295994
50.80,1481.535,831.80,-20.45063,34.1, -,9.295994
50.85,1481.535,831.80,-20.45063,34.1, -,9.295994
50.90,1480.558,831.90,-21.37954,34.1, -,9.295994
50.95,1480.558,831.90,-22.30846,34.1, -,9.295994
51.00,1479.583,832.00,-23.23737,34.1, -,9.295994
51.05,1478.607,832.10,-22.30846,34.1, -,9.295994
51.10,1476.655,832.30,-24.16628,34.1, -,9.295994
51.15,1476.655,832.30,-24.16628,34.1, -,9.295994
51.20,1476.655,832.30,-21.36503,34.1, -,9.295994
51.25,1475.679,832.40,-19.5072,34.1, -,9.295994
51.30,1475.679,832.40,-17.64937,34.1, -,9.295994
51.35,1476.655,832.30,-14.86263,34.1, -,9.295994
51.40,1476.655,832.30,-13.93371,34.1, -,9.295994
51.45,1475.679,832.40,-13.93371,34.1, -,9.295994
51.50,1472.752,832.70,-15.79154,34.1, -,9.276546
51.55,1471.777,832.80,-15.79154,34.1, -,9.276546
51.60,1469.827,833.00,-16.72046,34.1, -,9.276546
51.65,1469.827,833.00,-15.79154,34.1, -,9.276546
51.70,1470.802,832.90,-13.93371,34.1, -,9.276546
51.75,1470.802,832.90,-13.0048,34.1, -,9.276546
51.80,1470.802,832.90,-11.14697,34.1, -,9.276546
51.85,1468.852,833.10,-12.07589,34.1, -,9.276546
51.90,1466.902,833.30,-13.93371,34.1, -,9.276546
51.95,1464.952,833.50,-14.86263,34.1, -,9.276546
52.00,1463.003,833.70,-16.72046,34.1, -,9.276546
52.05,1460.081,834.00,-18.57829,34.1, -,9.276546
52.10,1458.132,834.20,-19.5072,34.1, -,9.276546
52.15,1457.159,834.30,-18.57829,34.1, -,9.276546
52.20,1456.184,834.40,-19.5072,34.1, -,9.276546
52.25,1454.238,834.60,-21.36503,34.1, -,9.276546
52.30,1454.238,834.60,-20.43612,34.1, -,9.276546
52.35,1453.264,834.70,-21.36503,34.1, -,9.276546
52.40,1453.264,834.70,-22.29394,34.1, -,9.276546
52.45,1453.264,834.70,-22.29394,34.1, -,9.276546
52.50,1455.211,834.50,-19.5072,34.1, -,9.276546
52.55,1456.184,834.40,-15.79154,34.1, -,9.295994
52.60,1453.264,834.70,-17.64937,34.1, -,9.295994
52.65,1452.29,834.80,-16.72046,34.1, -,9.295994
52.70,1452.29,834.80,-16.72046,34.1, -,9.295994
52.75,1449.371,835.10,-20.43612,34.1, -,9.295994
52.80,1447.425,835.30,-22.29394,34.1, -,9.295994
52.85,1445.479,835.50,-24.15177,34.1, -,9.295994
52.90,1443.533,835.70,-24.15177,34.1, -,9.295994
52.95,1441.589,835.90,-24.15177,34.1, -,9.295994
53.00,1440.616,836.00,-23.22286,34.1, -,9.295994
53.05,1439.644,836.10,-22.29394,34.1, -,9.295994
53.10,1437.7,836.30,-21.36503,34.1, -,9.295994
53.15,1437.7,836.30,-19.5072,34.1, -,9.295994
53.20,1436.728,836.40,-19.5072,34.1, -,9.295994
53.25,1436.728,836.40,-18.57829,34.1, -,9.295994
53.30,1437.7,836.30,-15.79154,34.1, -,9.295994
53.35,1438.672,836.20,-14.86263,34.1, -,9.295994
53.40,1438.672,836.20,-13.93371,34.1, -,9.295994
53.45,1437.7,836.30,-14.86263,34.1, -,9.295994
53.50,1435.756,836.50,-16.72046,34, -,9.315441
53.55,1433.813,836.70,-20.43612,34, -,9.315441
53.60,1431.87,836.90,-23.22286,34, -,9.315441
53.65,1430.898,837.00,-21.36503,34, -,9.315441
53.70,1429.927,837.10,-21.36503,34, -,9.315441
53.75,1429.927,837.10,-21.36503,34, -,9.315441
53.80,1427.985,837.30,-20.4216,34, -,9.315441
53.85,1427.014,837.40,-19.49269,34, -,9.315441
53.90,1426.043,837.50,-18.56377,34, -,9.315441
53.95,1425.072,837.60,-17.63486,34, -,9.315441
54.00,1423.131,837.80,-17.62034,34, -,9.315441
54.05,1420.22,838.10,-19.46366,34, -,9.315441
54.10,1419.249,838.20,-19.46366,34, -,9.315441
54.15,1418.279,838.30,-18.53474,34, -,9.315441
54.20,1417.309,838.40,-19.46366,34, -,9.315441
54.25,1418.279,838.30,-17.60583,34, -,9.315441
54.30,1419.249,838.20,-16.67691,34, -,9.315441
54.35,1421.19,838.00,-15.76251,34, -,9.315441
54.40,1419.249,838.20,-18.53474,34, -,9.315441
54.45,1416.339,838.50,-21.30697,34, -,9.315441
54.50,1414.399,838.70,-22.22137,34, -,9.315441
54.55,1412.46,838.90,-22.20686,34, -,9.295994
54.60,1410.521,839.10,-22.19234,34, -,9.295994
54.65,1408.583,839.30,-22.17783,34, -,9.295994
54.70,1407.613,839.40,-22.17783,34, -,9.295994
54.75,1406.645,839.50,-22.17783,34, -,9.295994
54.80,1405.676,839.60,-23.10674,34, -,9.295994
54.85,1404.707,839.70,-22.19234,34, -,9.295994
54.90,1403.738,839.80,-22.19234,34, -,9.295994
54.95,1402.769,839.90,-22.19234,34, -,9.295994
55.00,1401.801,840.00,-22.19234,34, -,9.295994
55.05,1400.833,840.10,-21.27794,34, -,9.295994
55.10,1399.864,840.20,-19.43463,34, -,9.295994
55.15,1398.896,840.30,-19.43463,34, -,9.295994
55.20,1397.927,840.40,-19.43463,34, -,9.295994
55.25,1396.959,840.50,-19.43463,34, -,9.295994
55.30,1395.992,840.60,-21.29246,34, -,9.295994
55.35,1395.023,840.70,-23.15028,34, -,9.295994
55.40,1394.056,840.80,-25.908,34, -,9.295994
55.45,1393.088,840.90,-24.9936,34, -,9.295994
55.50,1392.12,841.00,-23.13577,33.9, -,9.295994
55.55,1391.153,841.10,-22.20686,33.9, -,9.295994
55.60,1390.185,841.20,-21.29246,33.9, -,9.295994
55.65,1390.185,841.20,-19.44914,33.9, -,9.295994
55.70,1390.185,841.20,-17.60583,33.9, -,9.295994
55.75,1389.218,841.30,-17.59131,33.9, -,9.295994
55.80,1390.185,841.20,-15.748,33.9, -,9.295994
55.85,1389.218,841.30,-15.73349,33.9, -,9.295994
55.90,1385.349,841.70,-18.4912,33.9, -,9.295994
55.95,1384.383,841.80,-18.47669,33.9, -,9.295994
56.00,1389.218,841.30,-12.94674,33.9, -,9.295994
56.05,1391.153,841.10,-10.17451,33.9, -,9.295994
56.10,1388.25,841.40,-12.00331,33.9, -,9.295994
56.15,1386.317,841.60,-12.91771,33.9, -,9.295994
56.20,1384.383,841.80,-13.83211,33.9, -,9.295994
56.25,1385.349,841.70,-11.9888,33.9, -,9.295994
56.30,1381.483,842.10,-14.74651,33.9, -,9.295994
56.35,1378.583,842.40,-16.57531,33.9, -,9.295994
56.40,1377.617,842.50,-16.5608,33.9, -,9.295994
56.45,1375.685,842.70,-17.48971,33.9, -,9.295994
56.50,1375.685,842.70,-16.5608,33.9, -,9.295994
56.55,1374.719,842.80,-16.5608,33.9, -,9.295994
56.60,1372.787,843.00,-17.48971,33.9, -,9.295994
56.65,1371.822,843.10,-17.4752,33.9, -,9.295994
56.70,1372.787,843.00,-16.5608,33.9, -,9.295994
56.75,1374.719,842.80,-14.71748,33.9, -,9.295994
56.80,1374.719,842.80,-13.80309,33.9, -,9.295994
56.85,1370.856,843.20,-18.3896,33.9, -,9.295994
56.90,1366.029,843.70,-22.07623,33.9, -,9.295994
56.95,1366.029,843.70,-18.3896,33.9, -,9.295994
57.00,1370.856,843.20,-12.87417,33.9, -,9.295994
57.05,1370.856,843.20,-17.4752,33.9, -,9.295994
57.10,1366.995,843.60,-22.99063,33.9, -,9.295994
57.15,1366.029,843.70,-21.14731,33.9, -,9.295994
57.20,1364.099,843.90,-21.14731,33.9, -,9.295994
57.25,1362.17,844.10,-21.14731,33.9, -,9.295994
57.30,1361.205,844.20,-22.97611,33.9, -,9.295994
57.35,1360.241,844.30,-20.20388,33.9, -,9.295994
57.40,1360.241,844.30,-17.44617,33.9, -,9.295994
57.45,1360.241,844.30,-16.53177,33.9, -,9.295994
57.50,1359.276,844.40,-15.60286,33.9, -,9.295994
57.55,1361.205,844.20,-13.75954,33.9, -,9.295994
57.60,1361.205,844.20,-12.84514,33.9, -,9.295994
57.65,1359.276,844.40,-12.84514,33.9, -,9.295994
57.70,1356.383,844.70,-14.68846,33.9, -,9.295994
57.75,1351.564,845.20,-20.18937,33.9, -,9.295994
57.80,1348.673,845.50,-24.7904,33.9, -,9.295994
57.85,1350.6,845.30,-22.9616,33.9, -,9.295994
57.90,1351.564,845.20,-18.37508,33.9, -,9.295994
57.95,1350.6,845.30,-14.68846,33.9, -,9.295994
58.00,1346.747,845.70,-18.36057,33.9, -,9.295994
58.05,1345.783,845.80,-23.876,33.9, -,9.295994
58.10,1343.857,846.00,-25.7048,33.9, -,9.295994
58.15,1342.895,846.10,-22.94708,33.9, -,9.295994
58.20,1341.932,846.20,-22.94708,33.9, -,9.295994
58.25,1341.932,846.20,-21.10377,33.9, -,9.295994
58.30,1342.895,846.10,-18.34606,33.9, -,9.295994
58.35,1344.82,845.90,-15.60286,33.9, -,9.295994
58.40,1341.932,846.20,-17.44617,33.9, -,9.295994
58.45,1340.006,846.40,-19.27497,33.9, -,9.295994
58.50,1338.082,846.60,-21.10377,33.9, -,9.295994
58.55,1337.119,846.70,-21.10377,33.9, -,9.295994
58.60,1337.119,846.70,-22.94708,33.9, -,9.295994
58.65,1336.157,846.80,-23.86148,33.9, -,9.295994
58.70,1334.233,847.00,-23.84697,33.9, -,9.295994
58.75,1333.271,847.10,-22.00366,33.9, -,9.295994
58.80,1333.271,847.10,-17.41714,33.9, -,9.295994
58.85,1332.308,847.20,-15.57383,33.9, -,9.295994
58.90,1331.347,847.30,-18.31703,33.9, -,9.295994
58.95,1330.385,847.40,-20.14583,33.9, -,9.295994
59.00,1330.385,847.40,-19.23143,33.9, -,9.295994
59.05,1331.347,847.30,-14.64491,33.9, -,9.295994
59.10,1329.424,847.50,-15.55931,33.9, -,9.295994
59.15,1327.5,847.70,-15.55931,33.9, -,9.295994
59.20,1325.578,847.90,-16.47371,33.9, -,9.295994
59.25,1323.656,848.10,-17.38811,33.9, -,9.295994
59.30,1320.773,848.40,-20.13132,33.9, -,9.295994
59.35,1319.812,848.50,-21.96012,33.9, -,9.295994
59.40,1319.812,848.50,-23.78891,33.9, -,9.295994
59.45,1319.812,848.50,-21.0312,33.9, -,9.295994
59.50,1319.812,848.50,-19.2024,33.8, -,9.295994
59.55,1318.852,848.60,-18.288,33.8, -,9.295994
59.60,1317.891,848.70,-18.288,33.8, -,9.295994
59.65,1315.97,848.90,-20.1168,33.8, -,9.295994
59.70,1313.09,849.20,-21.9456,33.8, -,9.295994
59.75,1312.13,849.30,-21.0312,33.8, -,9.295994
59.80,1310.21,849.50,-21.9456,33.8, -,9.295994
59.85,1309.251,849.60,-22.86,33.8, -,9.295994
59.90,1308.291,849.70,-22.86,33.8, -,9.295994
59.95,1307.332,849.80,-22.86,33.8, -,9.295994
60.00,1306.372,849.90,-22.86,33.8, -,9.295994
60.05,1307.332,849.80,-21.9456,33.8, -,9.295994
60.10,1309.251,849.60,-21.0312,33.8, -,9.295994
60.15,1312.13,849.30,-16.4592,33.8, -,9.295994
60.20,1312.13,849.30,-14.6304,33.8, -,9.295994
60.25,1310.21,849.50,-14.6304,33.8, -,9.295994
60.30,1308.291,849.70,-14.6304,33.8, -,9.295994
60.35,1305.413,850.00,-14.6304,33.8, -,9.295994
60.40,1302.536,850.30,-16.4592,33.8, -,9.295994
60.45,1300.618,850.50,-18.288,33.8, -,9.295994
60.50,1298.7,850.70,-20.1168,33.8, -,9.295994
60.55,1296.783,850.90,-21.9456,33.8, -,9.295994
60.60,1295.825,851.00,-21.9456,33.8, -,9.295994
60.65,1295.825,851.00,-21.0312,33.8, -,9.295994
60.70,1293.908,851.20,-21.0312,33.8, -,9.295994
60.75,1292.95,851.30,-19.2024,33.8, -,9.295994
60.80,1292.95,851.30,-18.288,33.8, -,9.295994
60.85,1292.95,851.30,-16.4592,33.8, -,9.295994
60.90,1291.034,851.50,-17.3736,33.8, -,9.295994
60.95,1289.118,851.70,-18.288,33.8, -,9.295994
61.00,1288.161,851.80,-18.288,33.8, -,9.295994
61.05,1287.203,851.90,-18.288,33.8, -,9.295994
61.10,1285.288,852.10,-21.0312,33.8, -,9.295994
61.15,1284.331,852.20,-23.7744,33.8, -,9.295994
61.20,1283.374,852.30,-27.432,33.8, -,9.295994
61.25,1282.416,852.40,-28.3464,33.8, -,9.295994
61.30,1281.459,852.50,-27.432,33.8, -,9.295994
61.35,1280.503,852.60,-26.5176,33.8, -,9.295994
61.40,1280.503,852.60,-23.7744,33.8, -,9.295994
61.45,1278.589,852.80,-22.86,33.8, -,9.295994
61.50,1277.632,852.90,-21.9456,33.8, -,9.295994
61.55,1276.676,853.00,-21.0312,33.8, -,9.295994
61.60,1274.763,853.20,-21.0312,33.8, -,9.295994
61.65,1272.85,853.40,-21.93108,33.8, -,9.295994
61.70,1270.938,853.60,-23.74537,33.8, -,9.295994
61.75,1269.982,853.70,-22.83097,33.8, -,9.295994
61.80,1271.894,853.50,-20.10228,33.8, -,9.295994
61.85,1275.719,853.10,-16.4592,33.8, -,9.295994
61.90,1279.546,852.70,-12.81611,33.8, -,9.295994
61.95,1279.546,852.70,-10.98731,33.8, -,9.295994
62.00,1276.676,853.00,-11.8872,33.8, -,9.295994
62.05,1271.894,853.50,-15.53028,33.8, -,9.295994
62.10,1268.07,853.90,-18.25897,33.8, -,9.295994
62.15,1265.203,854.20,-19.15886,33.8, -,9.295994
62.20,1264.248,854.30,-19.15886,33.8, -,9.295994
62.25,1262.338,854.50,-20.05874,33.8, -,9.295994
62.30,1260.427,854.70,-20.95863,33.8, -,9.295994
62.35,1259.473,854.80,-20.95863,33.8, -,9.295994
62.40,1259.473,854.80,-20.04423,33.8, -,9.295994
62.45,1258.517,854.90,-20.95863,33.8, -,9.295994
62.50,1257.563,855.00,-20.04423,33.8, -,9.295994
62.55,1257.563,855.00,-19.12983,33.8, -,9.295994
62.60,1256.609,855.10,-19.12983,33.8, -,9.295994
62.65,1255.653,855.20,-18.21543,33.8, -,9.295994
62.70,1253.745,855.40,-18.21543,33.8, -,9.295994
62.75,1252.79,855.50,-17.31554,33.8, -,9.295994
62.80,1250.882,855.70,-18.21543,33.8, -,9.295994
62.85,1249.928,855.80,-20.94411,33.8, -,9.295994
62.90,1249.928,855.80,-24.5872,33.8, -,9.295994
62.95,1250.882,855.70,-27.31589,33.8, -,9.295994
63.00,1250.882,855.70,-27.31589,33.8, -,9.295994
63.05,1252.79,855.50,-22.77291,33.8, -,9.295994
63.10,1250.882,855.70,-20.02971,33.8, -,9.295994
63.15,1249.928,855.80,-17.30103,33.8, -,9.295994
63.20,1248.974,855.90,-15.48674,33.8, -,9.295994
63.25,1247.067,856.10,-16.38663,33.8, -,9.295994
63.30,1246.112,856.20,-15.48674,33.8, -,9.295994
63.35,1245.159,856.30,-14.58686,33.8, -,9.295994
63.40,1244.205,856.40,-14.58686,33.8, -,9.295994
63.45,1241.345,856.70,-17.31554,33.8, -,9.295994
63.50,1239.439,856.90,-18.21543,33.8, -,9.295994
63.55,1238.486,857.00,-18.21543,33.8, -,9.295994
63.60,1237.534,857.10,-19.12983,33.8, -,9.295994
63.65,1237.534,857.10,-18.21543,33.8, -,9.295994
63.70,1236.58,857.20,-18.21543,33.8, -,9.295994
63.75,1235.628,857.30,-17.30103,33.8, -,9.295994
63.80,1234.675,857.40,-17.30103,33.8, -,9.295994
63.85,1233.723,857.50,-16.38663,33.8, -,9.295994
63.90,1232.771,857.60,-16.37211,33.8, -,9.295994
63.95,1230.866,857.80,-18.1864,33.8, -,9.295994
64.00,1229.913,857.90,-20.00068,33.8, -,9.295994
64.05,1228.962,858.00,-20.90057,33.8, -,9.295994
64.10,1228.01,858.10,-23.61474,33.8, -,9.295994
64.15,1227.057,858.20,-22.70034,33.8, -,9.295994
64.20,1226.106,858.30,-22.68583,33.8, -,9.295994
64.25,1225.154,858.40,-22.67131,33.8, -,9.295994
64.30,1224.203,858.50,-21.75691,33.8, -,9.295994
64.35,1223.251,858.60,-21.7424,33.8, -,9.295994
64.40,1223.251,858.60,-20.828,33.8, -,9.295994
64.45,1222.299,858.70,-20.81348,33.8, -,9.295994
64.50,1221.348,858.80,-18.98468,33.8, -,9.295994
64.55,1220.397,858.90,-18.07028,33.7, -,9.295994
64.60,1219.446,859.00,-18.05577,33.7, -,9.295994
64.65,1218.495,859.10,-18.04126,33.7, -,9.295994
64.70,1217.543,859.20,-18.94114,33.7, -,9.295994
64.75,1216.593,859.30,-18.92663,33.7, -,9.295994
64.80,1216.593,859.30,-18.02674,33.7, -,9.295994
64.85,1215.642,859.40,-18.01223,33.7, -,9.295994
64.90,1212.79,859.70,-19.82652,33.7, -,9.295994
64.95,1209.939,860.00,-21.6408,33.7, -,9.295994
65.00,1208.038,860.20,-21.6408,33.7, -,9.295994
65.05,1207.089,860.30,-21.6408,33.7, -,9.295994
65.10,1206.138,860.40,-21.6408,33.7, -,9.295994
65.15,1207.089,860.30,-19.84103,33.7, -,9.295994
65.20,1208.038,860.20,-18.04126,33.7, -,9.295994
65.25,1208.038,860.20,-17.14137,33.7, -,9.295994
65.30,1207.089,860.30,-17.14137,33.7, -,9.295994
65.35,1207.089,860.30,-16.24149,33.7, -,9.295994
65.40,1205.189,860.50,-17.15589,33.7, -,9.295994
65.45,1201.39,860.90,-20.76994,33.7, -,9.295994
65.50,1198.542,861.20,-22.58423,33.7, -,9.295994
65.55,1196.644,861.40,-23.49863,33.7, -,9.295994
65.60,1196.644,861.40,-22.59874,33.7, -,9.295994
65.65,1197.594,861.30,-20.79897,33.7, -,9.295994
65.70,1197.594,861.30,-19.89908,33.7, -,9.295994
65.75,1196.644,861.40,-19.89908,33.7, -,9.295994
65.80,1194.747,861.60,-20.79897,33.7, -,9.295994
65.85,1193.798,861.70,-21.69886,33.7, -,9.295994
65.90,1193.798,861.70,-20.79897,33.7, -,9.295994
65.95,1191.9,861.90,-19.88457,33.7, -,9.295994
66.00,1190.952,862.00,-18.07028,33.7, -,9.295994
66.05,1191.9,861.90,-15.35611,33.7, -,9.295994
66.10,1191.9,861.90,-14.45623,33.7, -,9.295994
66.15,1190.952,862.00,-14.45623,33.7, -,9.295994
66.20,1188.107,862.30,-18.07028,33.7, -,9.295994
66.25,1185.263,862.60,-21.68434,33.7, -,9.295994
66.30,1182.419,862.90,-24.39851,33.7, -,9.295994
66.35,1181.472,863.00,-24.39851,33.7, -,9.295994
66.40,1181.472,863.00,-24.39851,33.7, -,9.295994
66.45,1180.525,863.10,-23.48411,33.7, -,9.295994
66.50,1179.577,863.20,-20.76994,33.7, -,9.295994
66.55,1179.577,863.20,-18.05577,33.7, -,9.295994
66.60,1177.682,863.40,-18.04126,33.7, -,9.295994
66.65,1176.735,863.50,-18.94114,33.7, -,9.295994
66.70,1175.788,863.60,-20.74092,33.7, -,9.295994
66.75,1174.841,863.70,-21.6408,33.7, -,9.295994
66.80,1174.841,863.70,-20.74092,33.7, -,9.295994
66.85,1173.894,863.80,-19.84103,33.7, -,9.295994
66.90,1172.947,863.90,-19.84103,33.7, -,9.295994
66.95,1173.894,863.80,-18.94114,33.7, -,9.295994
67.00,1175.788,863.60,-15.3416,33.7, -,9.295994
67.05,1174.841,863.70,-15.3416,33.7, -,9.295994
67.10,1173.894,863.80,-17.14137,33.7, -,9.295994
67.15,1172.947,863.90,-18.04126,33.7, -,9.295994
67.20,1174.841,863.70,-15.3416,33.7, -,9.295994
67.25,1174.841,863.70,-12.62743,33.7, -,9.295994
67.30,1171.054,864.10,-13.5128,33.7, -,9.295994
67.35,1169.161,864.30,-12.5984,33.7, -,9.295994
67.40,1168.215,864.40,-12.5984,33.7, -,9.295994
67.45,1164.43,864.80,-16.19794,33.7, -,9.295994
67.50,1162.539,865.00,-17.09783,33.7, -,9.295994
67.55,1159.702,865.30,-18.8976,33.7, -,9.295994
67.60,1156.866,865.60,-21.59726,33.7, -,9.295994
67.65,1155.92,865.70,-20.69737,33.7, -,9.295994
67.70,1154.975,865.80,-20.69737,33.7, -,9.295994
67.75,1154.975,865.80,-19.79748,33.7, -,9.295994
67.80,1155.92,865.70,-17.99771,33.7, -,9.295994
67.85,1156.866,865.60,-17.09783,33.7, -,9.295994
67.90,1156.866,865.60,-16.19794,33.7, -,9.295994
67.95,1158.756,865.40,-13.49829,33.7, -,9.295994
68.00,1156.866,865.60,-16.19794,33.7, -,9.295994
68.05,1154.03,865.90,-20.69737,33.7, -,9.295994
68.10,1154.03,865.90,-19.79748,33.7, -,9.295994
68.15,1152.141,866.10,-20.69737,33.7, -,9.295994
68.20,1152.141,866.10,-19.79748,33.7, -,9.295994
68.25,1150.251,866.30,-23.39703,33.7, -,9.295994
68.30,1148.362,866.50,-25.1968,33.7, -,9.295994
68.35,1146.473,866.70,-23.39703,33.7, -,9.295994
68.40,1144.584,866.90,-23.39703,33.7, -,9.295994
68.45,1142.697,867.10,-24.29691,33.7, -,9.295994
68.50,1140.809,867.30,-22.49714,33.7, -,9.295994
68.55,1139.865,867.40,-21.59726,33.6, -,9.315441
68.60,1138.922,867.50,-19.79748,33.6, -,9.315441
68.65,1137.978,867.60,-17.99771,33.6, -,9.315441
68.70,1136.091,867.80,-18.8976,33.6, -,9.315441
68.75,1136.091,867.80,-17.99771,33.6, -,9.315441
68.80,1135.148,867.90,-18.8976,33.6, -,9.315441
68.85,1133.262,868.10,-21.59726,33.6, -,9.315441
68.90,1132.318,868.20,-23.39703,33.6, -,9.315441
68.95,1130.433,868.40,-25.1968,33.6, -,9.315441
69.00,1129.49,868.50,-27.89646,33.6, -,9.315441
69.05,1128.548,868.60,-26.99657,33.6, -,9.315441
69.10,1127.605,868.70,-25.1968,33.6, -,9.315441
69.15,1126.663,868.80,-26.09669,33.6, -,9.315441
69.20,1125.72,868.90,-25.1968,33.6, -,9.315441
69.25,1124.778,869.00,-26.09669,33.6, -,9.315441
69.30,1123.836,869.10,-25.1968,33.6, -,9.315441
69.35,1122.893,869.20,-24.29691,33.6, -,9.315441
69.40,1121.952,869.30,-23.39703,33.6, -,9.315441
69.45,1121.952,869.30,-21.59726,33.6, -,9.315441
69.50,1121.009,869.40,-20.69737,33.6, -,9.295994
69.55,1120.068,869.50,-19.79748,33.6, -,9.295994
69.60,1119.126,869.60,-19.79748,33.6, -,9.295994
69.65,1119.126,869.60,-18.8976,33.6, -,9.295994
69.70,1118.184,869.70,-18.8976,33.6, -,9.295994
69.75,1120.068,869.50,-15.29806,33.6, -,9.295994
69.80,1121.952,869.30,-13.49829,33.6, -,9.295994
69.85,1121.952,869.30,-12.5984,33.6, -,9.295994
69.90,1121.952,869.30,-10.79863,33.6, -,9.295994
69.95,1121.952,869.30,-9.898742,33.6, -,9.295994
70.00,1117.243,869.80,-12.58389,33.6, -,9.295994
70.05,1112.536,870.30,-16.16891,33.6, -,9.295994
70.10,1109.713,870.60,-17.95417,33.6, -,9.295994
70.15,1108.772,870.70,-17.95417,33.6, -,9.295994
70.20,1105.95,871.00,-19.73943,33.6, -,9.295994
70.25,1105.01,871.10,-19.73943,33.6, -,9.295994
70.30,1105.95,871.00,-17.93966,33.6, -,9.295994
70.35,1105.95,871.00,-17.03977,33.6, -,9.295994
70.40,1105.01,871.10,-17.03977,33.6, -,9.295994
70.45,1102.189,871.40,-18.82503,33.6, -,9.295994
70.50,1100.309,871.60,-20.61028,33.6, -,9.295994
70.55,1098.429,871.80,-21.49566,33.6, -,9.295994
70.60,1097.489,871.90,-21.49566,33.6, -,9.295994
70.65,1096.549,872.00,-21.49566,33.6, -,9.295994
70.70,1095.61,872.10,-22.39554,33.6, -,9.295994
70.75,1096.549,872.00,-20.59577,33.6, -,9.295994
70.80,1095.61,872.10,-23.29543,33.6, -,9.295994
70.85,1093.731,872.30,-26.88046,33.6, -,9.295994
70.90,1092.791,872.40,-27.78034,33.6, -,9.295994
70.95,1091.852,872.50,-28.68023,33.6, -,9.295994
