# Simulation 3 (Up to date)
# 650 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (21.9 m/s)
#
# Time (s),Altitude (ft),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (mm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
9.2317,2971.9,17.906,-10.399,17.913,10.405,70.214,0.0073114,70.214,0.0059662,0.49928,0.34518,28.61,-80.6,9.7894,0.90907,-1.7534e-8,0.0079032,-4.0642e-6,403.59,0,0.05826,0.0015281,722.58,627.22,1.444,0.053571,1067515,0,0.25964,0.4139,0.41493,0.29243,0.0010976,0.12037,0.17756,0.25425,5.6433e-5,0,0,0,0,0.0023745,0.0022937,66.04,34.253,83.827,0.037313,NaN,9.112,909.27,336.82,0.05,0.10006
9.2817,2974.8,17.387,-10.357,17.394,10.366,70.294,0.0074981,70.294,0.0061116,0.47989,0.43777,28.61,-80.6,9.7894,1.281,-1.7673e-8,0.0095489,-3.1047e-6,403.59,0,0.05826,0.0015281,720.54,627.22,1.4132,0.052081,1037737,0,0.24691,0.41552,0.41753,0.29407,0.0010917,0.12035,0.25275,0.35309,1.8481e-4,0,0,0,0,0.0036676,0.0022272,66.04,34.253,83.67,0.036499,NaN,9.1063,909.17,336.82,0.05,0.1004
9.3317,2977.6,16.87,-10.316,16.876,10.329,70.371,0.0076854,70.371,0.0062574,0.45587,0.51437,28.61,-80.6,9.7894,1.6304,-1.765e-8,0.011631,-2.5217e-6,403.59,0,0.05826,0.0015281,718.67,627.22,1.3848,0.050599,1008135,0,0.23465,0.41718,0.42042,0.29577,0.001086,0.12033,0.32474,0.4441,-3.8731e-4,0,0,0,0,0.0057651,0.0021609,66.04,34.253,83.48,0.035623,NaN,9.1007,909.07,336.81,0.05,0.10082
9.3817,2980.4,16.355,-10.291,16.361,10.3,70.444,0.0078732,70.444,0.0064037,0.43105,0.42052,28.61,-80.6,9.7894,1.3865,-1.7815e-8,0.013774,-1.2831e-6,403.59,0,0.05826,0.0015281,719.97,627.22,1.4045,0.049053,977255,0,0.221,0.419,0.42137,0.2976,0.0010802,0.12031,0.27435,0.37682,4.6371e-4,0,0,0,0,0.0086029,0.0020949,66.04,34.253,83.251,0.034511,NaN,9.0953,908.98,336.81,0.05,0.10113
9.4317,2983,15.841,-10.267,15.847,10.273,70.513,0.008061,70.513,0.00655,0.41298,0.33673,28.61,-80.6,9.7894,1.1428,-1.7904e-8,0.015268,1.9139e-7,403.59,0,0.05826,0.0015281,721.29,627.22,1.4244,0.047514,946521,0,0.2079,0.42087,0.42251,0.29951,0.0010746,0.12029,0.22464,0.30883,1.2204e-4,0,0,0,0,0.011267,0.002029,66.04,34.253,82.989,0.033305,NaN,9.0901,908.89,336.81,0.05,0.10141
9.4817,2985.6,15.329,-10.235,15.334,10.241,70.579,0.0082487,70.579,0.0066962,0.39622,0.35158,28.61,-80.6,9.7894,1.2857,-1.7935e-8,0.016626,7.3735e-7,403.59,0,0.05826,0.0015281,720.51,627.22,1.4127,0.046028,916846,0,0.19615,0.42277,0.42483,0.30142,0.0010694,0.12028,0.2537,0.34395,4.1029e-4,0,0,0,0,0.014237,0.0019634,66.04,34.253,82.702,0.032095,NaN,9.085,908.8,336.8,0.05,0.10171
9.5317,2988,14.818,-10.206,14.823,10.212,70.643,0.0084361,70.643,0.0068422,0.37857,0.33192,28.61,-80.6,9.7894,1.2869,-1.7992e-8,0.01806,1.4686e-6,403.59,0,0.05826,0.0015281,720.51,627.22,1.4126,0.044531,886976,0,0.18445,0.42476,0.42684,0.30343,0.0010643,0.12026,0.25394,0.34037,4.7421e-4,0,0,0,0,0.017946,0.0018979,66.04,34.253,82.39,0.031042,NaN,9.0801,908.72,336.8,0.05,0.10204
9.5817,2990.4,14.308,-10.185,14.313,10.188,70.704,0.008623,70.704,0.0069878,0.36353,0.26341,28.61,-80.6,9.7894,1.044,-1.7949e-8,0.019232,3.7445e-6,403.59,0,0.05826,0.0015281,721.83,627.22,1.4326,0.043011,856631,0,0.17263,0.42687,0.42826,0.30557,0.0010593,0.12024,0.20466,0.27123,-4.8116e-4,0,0,0,0,0.021817,0.0018326,66.04,34.253,82.053,0.030057,NaN,9.0754,908.64,336.8,0.05,0.10239
9.6317,2992.7,13.799,-10.157,13.804,10.161,70.762,0.0088093,70.762,0.0071328,0.35117,0.25665,28.61,-80.6,9.7894,1.0896,-1.7925e-8,0.020135,5.1898e-6,403.59,0,0.05826,0.0015281,721.58,627.22,1.4288,0.041529,827065,0,0.16178,0.42903,0.43055,0.30775,0.0010547,0.12022,0.21385,0.28021,-2.0951e-4,0,0,0,0,0.025651,0.0017675,66.04,34.253,81.699,0.029099,NaN,9.0708,908.56,336.8,0.05,0.10384
9.6817,2994.9,13.292,-10.125,13.297,10.129,70.819,0.0089949,70.819,0.0072773,0.33739,0.29879,28.61,-80.6,9.7894,1.4155,-1.8006e-8,0.021173,4.9335e-6,403.59,0,0.05826,0.0015281,719.81,627.22,1.402,0.040087,798296,0,0.15186,0.43123,0.43377,0.30997,0.0010502,0.12021,0.28029,0.36287,4.4917e-4,0,0,0,0,0.030441,0.0017025,66.04,34.253,81.328,0.028224,NaN,9.0664,908.48,336.79,0.05,0.10448
9.7317,2997.1,12.787,-10.098,12.791,10.103,70.873,0.0091797,70.873,0.0074211,0.32203,0.29672,28.61,-80.6,9.7894,1.5183,-1.7981e-8,0.022352,5.5685e-6,403.59,0,0.05826,0.0015281,719.26,627.22,1.3937,0.038623,769105,0,0.14185,0.43357,0.43649,0.31233,0.0010459,0.12019,0.30147,0.38316,2.2609e-4,0,0,0,0,0.036546,0.0016377,66.04,34.253,80.936,0.027429,NaN,9.0622,908.41,336.79,0.05,0.1049
9.7817,2999.1,12.282,-10.085,12.286,10.087,70.925,0.0093636,70.925,0.0075643,0.30897,0.20062,28.61,-80.6,9.7894,1.015,-1.7936e-8,0.023303,1.2348e-5,403.59,0,0.05826,0.0015281,721.98,627.22,1.4349,0.037089,738502,0,0.13109,0.43615,0.43749,0.31493,0.0010416,0.12018,0.1988,0.24172,1.0536e-5,0,0,0,0,0.043077,0.0015731,66.04,34.253,80.524,0.026697,NaN,9.0581,908.34,336.79,0.05,0.10566
9.8317,3001.1,11.778,-10.061,11.782,10.063,70.975,0.0095467,70.975,0.0077068,0.30019,0.19686,28.61,-80.6,9.7894,1.0838,-1.793e-8,0.023832,1.2337e-5,403.59,0,0.05826,0.0015281,721.6,627.22,1.4292,0.035626,709329,0,0.12171,0.43875,0.44028,0.31754,0.0010376,0.12016,0.21267,0.25523,-2.3912e-4,0,0,0,0,0.048833,0.0015086,66.04,34.253,80.1,0.026103,NaN,9.0542,908.27,336.79,0.05,0.10601
9.8817,3003,11.276,-10.033,11.28,10.035,71.023,0.0097288,71.023,0.0078484,0.2892,0.23132,28.61,-80.6,9.7894,1.4585,-1.7933e-8,0.024579,9.0503e-6,403.59,0,0.05826,0.0015281,719.57,627.22,1.3985,0.034204,680984,0,0.11317,0.44141,0.44417,0.32022,0.0010339,0.12015,0.28913,0.34802,3.8407e-4,0,0,0,0,0.056349,0.0014443,66.04,34.253,79.664,0.025627,NaN,9.0504,908.21,336.78,0.05,0.10642
9.9317,3004.8,10.775,-10.008,10.779,10.011,71.069,0.0099099,71.069,0.0079893,0.27734,0.23974,28.61,-80.6,9.7894,1.6728,-1.7912e-8,0.025403,8.0423e-6,403.59,0,0.05826,0.0015281,718.43,627.22,1.3812,0.032766,652321,0,0.10471,0.44426,0.44787,0.32309,0.0010303,0.12014,0.33353,0.3953,4.783e-4,0,0,0,0,0.065593,0.0013801,66.04,34.253,79.215,0.025219,NaN,9.0469,908.15,336.78,0.05,0.10678
9.9817,3006.5,10.275,-9.9871,10.279,9.9898,71.114,0.01009,71.114,0.0081295,0.26545,0.23126,28.61,-80.6,9.7894,1.7676,-1.7932e-8,0.026224,8.654e-6,403.59,0,0.05826,0.0015281,717.93,627.22,1.3736,0.031315,623408,0,0.096383,0.4473,0.45135,0.32614,0.0010268,0.12013,0.35332,0.40879,8.3279e-5,0,0,0,0,0.07653,0.0013161,66.04,34.253,78.75,0.024884,NaN,9.0434,908.09,336.78,0.05,0.10711
10.032,3008.2,9.7764,-9.9681,9.7797,9.9704,71.156,0.010269,71.156,0.008269,0.25424,0.21707,28.61,-80.6,9.7894,1.8174,-1.7952e-8,0.026976,9.73e-6,403.59,0,0.05826,0.0015281,717.67,627.22,1.3696,0.02986,594409,0,0.088307,0.45054,0.45485,0.3294,0.0010235,0.12012,0.36377,0.40893,-1.6738e-4,0,0,0,0,0.089066,0.0012522,66.04,34.253,78.271,0.024588,NaN,9.0402,908.03,336.78,0.05,0.10742
10.082,3009.7,9.2785,-9.9455,9.2817,9.9481,71.197,0.010448,71.197,0.0084077,0.24333,0.22851,28.61,-80.6,9.7894,2.1464,-1.7959e-8,0.027695,8.8021e-6,403.59,0,0.05826,0.0015281,715.96,627.22,1.3437,0.02844,566129,0,0.080993,0.45392,0.45988,0.33279,0.0010204,0.12011,0.4334,0.47902,1.53e-4,0,0,0,0,0.10348,0.0011884,66.04,34.253,77.779,0.024325,NaN,9.0371,907.98,336.78,0.05,0.10771
10.132,3011.2,8.7818,-9.9238,8.7848,9.9267,71.236,0.010625,71.236,0.0085457,0.2315,0.23881,28.61,-80.6,9.7894,2.517,-1.7957e-8,0.028485,7.7142e-6,403.59,0,0.05826,0.0015281,714.07,627.22,1.3151,0.027027,537972,0,0.074055,0.45751,0.46564,0.33639,0.0010174,0.12009,0.5132,0.55328,4.0447e-4,0,0,0,0,0.12122,0.0011248,66.04,34.253,77.274,0.024094,NaN,9.0342,907.93,336.77,0.05,0.10803
10.182,3012.6,8.286,-9.9084,8.2889,9.9108,71.273,0.010801,71.273,0.0086829,0.21985,0.21902,28.61,-80.6,9.7894,2.5673,-1.795e-8,0.029249,9.3715e-6,403.59,0,0.05826,0.0015281,713.82,627.22,1.3113,0.025572,508989,0,0.066911,0.46147,0.46999,0.34037,0.0010146,0.12009,0.52414,0.54441,1.0654e-4,0,0,0,0,0.14277,0.0010613,66.04,34.253,76.754,0.023901,NaN,9.0314,907.88,336.77,0.05,0.1084
10.232,3013.9,7.7909,-9.8933,7.7938,9.8954,71.308,0.010976,71.308,0.0088195,0.20943,0.20309,28.61,-80.6,9.7894,2.6697,-1.7967e-8,0.029898,1.0972e-5,403.59,0,0.05826,0.0015281,713.3,627.22,1.3035,0.024121,480099,0,0.060165,0.46573,0.47498,0.34464,0.0010119,0.12008,0.54652,0.54491,-3.5539e-4,0,0,0,0,0.16766,9.9791e-4,66.04,34.253,76.221,0.023735,NaN,9.0288,907.83,336.77,0.05,0.10879
10.282,3015.2,7.2966,-9.8855,7.2993,9.8868,71.342,0.011151,71.342,0.0089554,0.20007,0.15645,28.61,-80.6,9.7894,2.2721,-1.7962e-8,0.030449,1.8206e-5,403.59,0,0.05826,0.0015281,715.31,627.22,1.3339,0.022608,449959,0,0.053123,0.47055,0.47744,0.34947,0.0010092,0.12007,0.46028,0.41633,1.0107e-4,0,0,0,0,0.19796,9.3459e-4,66.04,34.253,75.678,0.023594,NaN,9.0263,907.79,336.77,0.05,0.10911
10.332,3016.3,6.8025,-9.8725,6.8052,9.8735,71.374,0.011324,71.374,0.0090905,0.19308,0.14165,28.61,-80.6,9.7894,2.3434,-1.7964e-8,0.030793,2.1609e-5,403.59,0,0.05826,0.0015281,714.95,627.22,1.3284,0.021147,420868,0,0.047019,0.47563,0.48301,0.35456,0.0010068,0.12006,0.47561,0.39993,1.0601e-4,0,0,0,0,0.23141,8.7134e-4,66.04,34.253,75.127,0.02348,NaN,9.024,907.75,336.77,0.05,0.10939
10.382,3017.4,6.3094,-9.8473,6.3122,9.8491,71.405,0.011497,71.405,0.0092248,0.18516,0.18824,28.61,-80.6,9.7894,3.7061,-1.7963e-8,0.031211,1.2334e-5,403.59,0,0.05826,0.0015281,708.27,627.22,1.2272,0.019831,394673,0,0.042648,0.48062,0.49819,0.35956,0.0010048,0.12005,0.77916,0.68609,-1.4841e-4,0,0,0,0,0.27032,8.0821e-4,66.04,34.253,74.569,0.023388,NaN,9.0219,907.72,336.77,0.05,0.10969
10.432,3018.4,5.8176,-9.8297,5.8203,9.8318,71.435,0.011668,71.435,0.0093585,0.17491,0.20175,28.61,-80.6,9.7893,4.6097,-1.7965e-8,0.03179,1.0573e-5,403.59,0,0.05826,0.0015281,704.1,627.22,1.1642,0.018456,367291,0,0.038012,0.48633,0.51269,0.36528,0.0010028,0.12004,0.99127,0.83021,-3.3545e-4,0,0,0,0,0.32379,7.4522e-4,66.04,34.253,74.002,0.023317,NaN,9.0199,907.68,336.76,0.05,0.11
10.482,3019.3,5.3265,-9.8121,5.3291,9.8145,71.463,0.011838,71.463,0.0094914,0.1647,0.21875,28.61,-80.6,9.7893,5.7989,-1.7959e-8,0.032338,8.8045e-6,403.59,0,0.05826,0.0015281,698.93,627.22,1.0858,0.017104,340385,0,0.0339,0.49252,0.53237,0.37148,0.001001,0.12004,1.2836,1.0035,-2.1749e-4,0,0,0,0,0.3901,6.8233e-4,66.04,34.253,73.425,0.023261,NaN,9.0181,907.65,336.76,0.05,0.11038
10.532,3020.2,4.8364,-9.7974,4.8388,9.8,71.489,0.012008,71.489,0.0096236,0.15332,0.22578,28.61,-80.6,9.7893,6.9955,-1.7952e-8,0.032918,8.2068e-6,403.59,0,0.05826,0.0015281,694.04,627.22,1.0118,0.01574,313220,0,0.02991,0.49947,0.55471,0.37844,9.9936e-4,0.12003,1.5926,1.1336,2.269e-4,0,0,0,0,0.47734,6.1955e-4,66.04,34.253,72.837,0.023218,NaN,9.0165,907.62,336.76,0.05,0.11143
10.582,3020.9,4.3467,-9.788,4.3491,9.7904,71.513,0.012176,71.513,0.0097551,0.1423,0.21349,28.61,-80.6,9.7893,7.9054,-1.7946e-8,0.03343,9.3192e-6,403.59,0,0.05826,0.0015281,690.53,627.22,0.9586,0.01432,284965,0,0.025698,0.50761,0.57578,0.38659,9.9777e-4,0.12003,1.8374,1.1668,-8.1715e-5,0,0,0,0,0.59476,5.5685e-4,66.04,34.253,72.24,0.023189,NaN,9.015,907.6,336.76,0.05,0.11203
10.632,3021.6,3.8577,-9.7702,3.8599,9.7731,71.536,0.012343,71.536,0.009886,0.13137,0.23822,28.61,-80.6,9.7893,10.295,-1.7945e-8,0.03388,7.3814e-6,403.59,0,0.05826,0.0015281,682.05,627.22,0.83024,0.013055,259777,0,0.022899,0.51585,0.61737,0.39483,9.9647e-4,0.12002,2.5206,1.358,4.2821e-4,0,0,0,0,0.73506,4.9422e-4,66.04,34.253,71.634,0.023167,NaN,9.0136,907.57,336.76,0.05,0.11258
10.682,3022.2,3.3697,-9.7522,3.3718,9.7557,71.556,0.012509,71.556,0.010016,0.11864,0.26216,28.61,-80.6,9.7893,13.242,-1.7944e-8,0.034317,5.8611e-6,403.59,0,0.05826,0.0015281,672.92,627.22,0.69198,0.011828,235356,0,0.020177,0.52492,0.66271,0.40391,9.9533e-4,0.12002,3.441,1.4626,1.1936e-5,0,0,0,0,0.91877,4.3171e-4,66.04,34.253,71.02,0.023152,NaN,9.0125,907.55,336.76,0.05,0.11289
10.732,3022.7,2.8823,-9.7446,2.8843,9.7477,71.574,0.012674,71.574,0.010146,0.10564,0.2483,28.61,-80.6,9.7893,15.523,-1.7943e-8,0.034665,6.8303e-6,403.59,0,0.05826,0.0015281,666.72,627.22,0.59807,0.010464,208225,0,0.016543,0.53662,0.69417,0.41561,9.9419e-4,0.12001,4.2099,1.3205,-1.8303e-4,0,0,0,0,1.1977,3.6929e-4,66.04,34.253,70.399,0.023144,NaN,9.0114,907.54,336.76,0.05,0.1132
10.782,3023.1,2.3953,-9.7346,2.3971,9.7377,71.591,0.012838,71.591,0.010274,0.093576,0.2421,28.61,-80.6,9.7893,18.878,-1.7944e-8,0.034888,7.3654e-6,403.59,0,0.05826,0.0015281,658.77,627.22,0.4777,0.009166,182386,0,0.01302,0.54987,0.71208,0.42886,9.9324e-4,0.12001,5.4257,1.0102,4.117e-4,0,0,0,0,1.5812,3.0691e-4,66.04,34.253,69.773,0.023138,NaN,9.0106,907.52,336.76,0.05,0.11367
10.832,3023.5,1.9089,-9.7166,1.9106,9.7201,71.605,0.013,71.605,0.010402,0.081234,0.26106,28.61,-80.6,9.7893,25.83,-1.7944e-8,0.034842,4.9888e-6,403.59,0,0.05826,0.0015281,645.9,627.22,0.28288,0.0082631,164418,0,0.010026,0.56068,0.67475,0.43968,9.9265e-4,0.12001,7.3237,-2.7611,2.8602e-5,0,0,0,0,1.9405,2.4463e-4,66.04,34.253,69.145,0.023134,NaN,9.0099,907.51,336.76,0.05,0.11399
10.882,3023.8,1.4237,-9.6955,1.4253,9.6997,71.617,0.013162,71.617,0.01053,0.067415,0.2857,28.61,-80.6,9.7893,34.325,-1.7945e-8,0.03416,3.363e-6,403.59,0,0.05826,0.0015281,635.17,627.22,0.12032,0.0075217,149665,0,0.006939,0.57084,0.56359,0.44984,9.9221e-4,0.12001,9.836,-8.5361,1.6655e-4,0,0,0,0,2.2511,1.8248e-4,66.04,34.253,68.523,0.023129,NaN,9.0093,907.5,336.76,0.05,0.11426
10.932,3023.9,0.93934,-9.6792,0.94082,9.6838,71.627,0.013322,71.627,0.010656,0.052743,0.29838,28.61,-80.6,9.7893,43.587,-1.7947e-8,0.03299,3.0746e-6,403.59,0,0.05826,0.0015281,628.01,627.22,0.012026,0.0067702,134712,0,0.0040633,0.58264,0.40736,0.46164,9.9181e-4,0.12001,12.858,-15.131,4.4715e-4,0,0,0,0,2.5914,1.2045e-4,66.04,34.253,67.918,0.02312,NaN,9.009,907.49,336.76,0.05,0.11453
10.982,3024.1,0.45225,-9.7526,0.45458,9.7531,71.635,0.013481,71.635,0.010783,0.045992,0.10012,28.61,-80.6,9.7893,55.069,-1.7947e-8,0.03254,2.6957e-6,403.59,0,0.05826,0.0015281,739.55,627.22,1.701,0.0063238,125830,0,0.0018772,0.59053,0.2157,0.46954,9.9159e-4,0.12001,4.939,-4.1519,-1.309e-4,0,0,0,0,2.8897,5.8223e-5,66.04,34.253,67.33,0.023108,NaN,9.0087,907.49,336.76,0.05,0.11482
11.032,3024.1,-0.035232,-9.7457,0.05401,9.7463,71.642,0.01364,71.642,0.010909,0.040937,0.10524,28.61,-80.6,9.7893,67.688,-1.7947e-8,0.032151,1.9617e-6,403.59,0,0.05826,0.0015281,747.01,627.22,1.814,0.0063708,126765,0,5.96e-4,0.58967,0.067478,0.46867,9.9162e-4,0.12001,5.2049,-5.6415,-1.4463e-4,0,0,0,0,2.7797,7.5225e-6,66.04,34.253,66.747,0.023096,NaN,9.0087,907.49,336.76,0.05,0.11512
# Event APOGEE occurred at t=11.082 seconds
11.082,3024,-0.52233,-9.7392,0.52353,9.7399,71.649,0.013799,71.649,0.011035,0.035416,0.11389,28.61,-80.6,9.7893,79.858,-1.7947e-8,0.031654,1.7953e-6,403.59,0,0.05826,0.0015281,755.6,627.22,1.944,0.0065559,130446,0,6.8496e-5,0.58634,0.0073233,0.46534,9.9171e-4,0.12001,5.372,-6.3341,-2.6227e-4,0,0,0,0,2.5443,6.7143e-5,66.04,34.253,66.173,0.023083,NaN,9.0088,907.49,336.76,0.05,0.11678
11.132,3023.9,-1.0091,-9.7283,1.0095,9.7293,71.654,0.013957,71.654,0.011161,0.029321,0.13441,28.61,-80.6,9.7893,90.641,-1.7945e-8,0.031084,1.5472e-6,403.59,0,0.05826,0.0015281,763.9,627.22,2.0697,0.0070816,140908,0,-2.1994e-8,0.57754,-2.0153e-6,0.45654,9.9197e-4,0.12001,5.463,-6.2122,-4.2689e-4,0,0,0,0,2.1028,1.2933e-4,66.04,34.253,65.608,0.023068,NaN,9.009,907.49,336.76,0.05,0.11801
11.182,3023.7,-1.4951,-9.7106,1.4952,9.7121,71.658,0.014115,71.658,0.011286,0.021787,0.16865,28.61,-80.6,9.7893,99.171,-1.7947e-8,0.03043,1.1706e-6,403.59,0,0.05826,0.0015281,770.62,627.22,2.1714,0.0079153,157498,0,-7.199e-5,0.56528,-0.00528,0.44428,9.9244e-4,0.12001,5.5144,-5.6627,4.3636e-4,0,0,0,0,1.613,1.9151e-4,66.04,34.253,65.055,0.023054,NaN,9.0094,907.5,336.76,0.05,0.11861
11.232,3023.4,-1.9801,-9.6912,1.9801,9.6934,71.661,0.014272,71.661,0.011411,0.012462,0.20272,28.61,-80.6,9.7893,106.98,-1.7947e-8,0.029703,1.248e-6,403.59,0,0.05826,0.0015281,777.33,627.22,2.273,0.0087096,173304,0,-4.9471e-4,0.55514,-0.029967,0.43414,9.9294e-4,0.12001,5.5115,-4.9717,-4.1612e-4,0,0,0,0,1.2694,2.5359e-4,66.04,34.253,64.513,0.023039,NaN,9.01,907.51,336.76,0.05,0.11917
11.282,3023.1,-2.464,-9.6638,2.464,9.667,71.662,0.014429,71.662,0.011536,0.0015728,0.24916,28.61,-80.6,9.7893,113,-1.7949e-8,0.028945,1.2618e-6,403.59,0,0.05826,0.0015281,782.36,627.22,2.3492,0.0096936,192884,0,-0.0013814,0.5442,-0.067554,0.42319,9.9361e-4,0.12001,5.5118,-4.2766,1.3275e-4,0,0,0,0,0.97312,3.1555e-4,66.04,34.253,63.985,0.023024,NaN,9.0107,907.52,336.76,0.05,0.11959
11.332,3022.6,-2.9464,-9.6287,2.9464,9.6336,71.661,0.014584,71.661,0.011661,0.012669,0.30614,28.61,-80.6,9.7893,117.73,-1.7951e-8,0.028128,1.2468e-6,403.59,0,0.05826,0.0015281,786.13,627.22,2.4062,0.01078,214500,0,-0.0027504,0.53374,-0.10876,0.41273,9.9444e-4,0.12002,5.5215,-3.6691,1.4977e-4,0,0,0,0,0.74307,3.7731e-4,66.04,34.253,63.472,0.023008,NaN,9.0116,907.54,336.76,0.05,0.11992
11.382,3022.1,-3.4268,-9.5871,3.4269,9.5943,71.658,0.014739,71.658,0.011785,0.029523,0.37059,28.61,-80.6,9.7893,121.75,-1.7955e-8,0.027274,1.2969e-6,403.59,0,0.05826,0.0015281,789.26,627.22,2.4537,0.0119,236788,0,-0.0046572,0.52435,-0.15112,0.40334,9.9539e-4,0.12002,5.5319,-3.1282,2.9506e-4,0,0,0,0,0.57335,4.3884e-4,66.04,34.253,62.973,0.02299,NaN,9.0126,907.56,336.76,0.05,0.12079
11.432,3021.5,-3.9049,-9.536,3.9052,9.5465,71.651,0.014892,71.651,0.011908,0.049923,0.4487,28.61,-80.6,9.7893,124.76,-1.796e-8,0.026383,1.1925e-6,403.59,0,0.05826,0.0015281,791.21,627.22,2.4832,0.013101,260691,0,-0.0069475,0.51553,-0.186,0.39451,9.9652e-4,0.12002,5.5691,-2.7375,4.1464e-4,0,0,0,0,0.44261,5.0008e-4,66.04,34.253,62.49,0.022973,NaN,9.0138,907.58,336.76,0.05,0.1212
11.482,3020.8,-4.3803,-9.4785,4.3809,9.4935,71.641,0.015043,71.641,0.012031,0.074479,0.53283,28.61,-80.6,9.7893,127.54,-1.7958e-8,0.025438,1.1743e-6,403.59,0,0.05826,0.0015281,793.05,627.22,2.511,0.014292,284404,0,-0.0098079,0.50779,-0.22062,0.38676,9.9774e-4,0.12003,5.6002,-2.371,-2.7337e-4,0,0,0,0,0.34574,5.61e-4,66.04,34.253,62.024,0.022958,NaN,9.0152,907.6,336.76,0.05,0.12153
11.532,3020.1,-4.8525,-9.4066,4.8536,9.4283,71.627,0.015193,71.627,0.012153,0.1036,0.6406,28.61,-80.6,9.7893,129.12,-1.7961e-8,0.02445,9.9599e-7,403.59,0,0.05826,0.0015281,793.2,627.22,2.5133,0.015591,310257,0,-0.012672,0.50028,-0.23951,0.37925,9.9919e-4,0.12003,5.6918,-2.2505,4.9553e-4,0,0,0,0,0.2684,6.2154e-4,66.04,34.253,61.574,0.022942,NaN,9.0167,907.63,336.76,0.05,0.12184
11.582,3019.2,-5.3209,-9.3328,5.3227,9.3624,71.607,0.01534,71.607,0.012274,0.13842,0.74328,28.61,-80.6,9.7893,131.33,-1.7959e-8,0.023326,8.8804e-7,403.59,0,0.05826,0.0015281,794.46,627.22,2.5324,0.016794,334216,0,-0.016468,0.49403,-0.26825,0.37299,0.0010006,0.12004,5.7319,-1.9801,3.391e-4,0,0,0,0,0.21054,6.8162e-4,66.04,34.253,61.144,0.022932,NaN,9.0183,907.65,336.76,0.05,0.12235
11.632,3018.3,-5.7856,-9.2508,5.7884,9.2902,71.581,0.015484,71.581,0.012394,0.17818,0.85493,28.61,-80.6,9.7893,133.31,-1.7959e-8,0.022245,9.9562e-7,403.59,0,0.05826,0.0015281,795.51,627.22,2.5483,0.018006,358340,0,-0.020771,0.48832,-0.29432,0.36727,0.0010022,0.12004,5.7743,-1.7453,-4.3753e-4,0,0,0,0,0.16657,7.4128e-4,66.04,34.253,60.734,0.022923,NaN,9.0201,907.69,336.77,0.05,0.12277
11.682,3017.3,-6.2458,-9.156,6.2498,9.2089,71.548,0.015626,71.548,0.012513,0.22416,0.9854,28.61,-80.6,9.7894,134.71,-1.7956e-8,0.021091,9.339e-7,403.59,0,0.05826,0.0015281,795.72,627.22,2.5515,0.019259,383280,0,-0.025185,0.48292,-0.31194,0.36187,0.001004,0.12005,5.8506,-1.6427,1.6382e-4,0,0,0,0,0.13088,8.0041e-4,66.04,34.253,60.344,0.022913,NaN,9.0221,907.72,336.77,0.05,0.12408
11.732,3016.3,-6.7012,-9.0589,6.7069,9.1268,71.507,0.015763,71.507,0.012631,0.27668,1.1115,28.61,-80.6,9.7894,136.51,-1.7944e-8,0.019886,8.9922e-7,403.59,0,0.05826,0.0015281,796.74,627.22,2.5669,0.020461,407223,0,-0.030596,0.47817,-0.33572,0.35711,0.0010058,0.12005,5.8834,-1.4185,4.0645e-4,0,0,0,0,0.10308,8.5899e-4,66.04,34.253,59.975,0.022906,NaN,9.0242,907.76,336.77,0.05,0.12452
11.782,3015.1,-7.1514,-8.9415,7.1593,9.0315,71.457,0.015897,71.457,0.012746,0.33589,1.2719,28.61,-80.6,9.7894,137.34,-1.7941e-8,0.018686,7.9003e-7,403.59,0,0.05826,0.0015281,796.14,627.22,2.5578,0.021733,432547,0,-0.035467,0.47353,-0.34494,0.35246,0.0010078,0.12006,5.9928,-1.4534,1.0147e-4,0,0,0,0,0.080679,9.1699e-4,66.04,34.253,59.628,0.022903,NaN,9.0264,907.79,336.77,0.05,0.12487
